t0,t1,total_msgs,unique_senders,mean_speed,var_speed,mean_neighbors,mean_rssi,scenario,density
166.0,171.0,5000,100,13.39999974014549,6.359149099790684e-10,83.0704,,mixed,density-100
171.0,176.0,5000,100,13.400000023219796,6.547182488300796e-10,82.7592,,mixed,density-100
176.0,181.0,5000,100,13.40000003039183,6.496510978790549e-10,82.6128,,mixed,density-100
181.0,186.0,5000,100,13.399999829172197,6.420007701590797e-10,82.6248,,mixed,density-100
186.0,191.0,5000,100,13.400000100402504,6.413728416959744e-10,82.5656,,mixed,density-100
191.0,196.0,5000,100,13.399999897537914,6.57570431720131e-10,82.7488,,mixed,density-100
196.0,201.0,5000,100,13.399999881481882,6.469780623556037e-10,82.5688,,mixed,density-100
201.0,206.0,5000,100,13.400000440378777,6.541678334719353e-10,82.2024,,mixed,density-100
206.0,211.0,5000,100,13.400000168586041,6.521958334074585e-10,81.9512,,mixed,density-100
211.0,216.0,5000,100,13.400000134206184,6.471356106117432e-10,81.5872,,mixed,density-100
216.0,221.0,5000,100,13.400000291351107,6.570227650875344e-10,81.7376,,mixed,density-100
221.0,226.0,5000,100,13.399999960399215,6.554014082610035e-10,81.8808,,mixed,density-100
226.0,231.0,5000,100,13.399999427820436,6.449507678989708e-10,82.2152,,mixed,density-100
231.0,236.0,5000,100,13.400000147343334,6.530672547956911e-10,82.0976,,mixed,density-100
236.0,241.0,5000,100,13.399999909778877,6.465242217095768e-10,82.3088,,mixed,density-100
241.0,246.0,5000,100,13.400000137815292,6.584376534572642e-10,82.3296,,mixed,density-100
246.0,251.0,5000,100,13.399998969798585,6.540950205545498e-10,82.2416,,mixed,density-100
251.0,256.0,5000,100,13.40000002248556,6.325423249694578e-10,81.992,,mixed,density-100
256.0,261.0,5000,100,13.399999691969674,6.607669753499841e-10,81.8232,,mixed,density-100
261.0,266.0,5000,100,13.399999800529327,6.541084637158969e-10,82.1576,,mixed,density-100
266.0,271.0,5000,100,13.399999901903822,6.459869745417876e-10,82.1984,,mixed,density-100
271.0,276.0,5000,100,13.399999701833888,6.563548881495473e-10,82.1352,,mixed,density-100
276.0,281.0,5000,100,13.400000312085753,6.546152535145546e-10,82.1784,,mixed,density-100
281.0,286.0,5000,100,13.399999801157136,6.5799941853814e-10,81.7352,,mixed,density-100
286.0,291.0,5000,100,13.400000015466894,6.56312080696264e-10,81.5528,,mixed,density-100
291.0,296.0,5000,100,13.399999792559786,6.404115256683517e-10,81.6712,,mixed,density-100
296.0,301.0,5000,100,13.399999788606658,6.564552278197246e-10,81.924,,mixed,density-100
301.0,306.0,5000,100,13.400000567262556,6.483414616734707e-10,81.8872,,mixed,density-100
306.0,311.0,5000,100,13.400000549764675,6.588155539211081e-10,81.7656,,mixed,density-100
311.0,316.0,5000,100,13.399999467707755,6.650586874705074e-10,81.6072,,mixed,density-100
316.0,321.0,5000,100,13.400000303004958,6.503933659764204e-10,81.86,,mixed,density-100
321.0,326.0,5000,100,13.400000102111418,6.342978403803203e-10,81.9208,,mixed,density-100
326.0,331.0,5000,100,13.400000150995364,6.439793318000457e-10,81.6728,,mixed,density-100
331.0,336.0,5000,100,13.400000003538924,6.647296057981657e-10,81.4048,,mixed,density-100
336.0,341.0,5000,100,13.399999639415226,6.419306052727545e-10,81.4768,,mixed,density-100
341.0,346.0,5000,100,13.400000367109358,6.385184873417009e-10,81.3792,,mixed,density-100
346.0,351.0,5000,100,13.399999941707431,6.505749454517113e-10,81.2376,,mixed,density-100
351.0,356.0,5000,100,13.399999831007884,6.473102172639601e-10,80.968,,mixed,density-100
356.0,361.0,5000,100,13.400000516421356,6.583720685350994e-10,80.6704,,mixed,density-100
361.0,366.0,5000,100,13.400000167763784,6.503645833835495e-10,80.4232,,mixed,density-100
366.0,371.0,5000,100,13.400000151212822,6.450454731707728e-10,79.9024,,mixed,density-100
371.0,376.0,5000,100,13.399999675126848,6.500681803690682e-10,79.6016,,mixed,density-100
376.0,381.0,5000,100,13.400000242634176,6.542196590644122e-10,79.7472,,mixed,density-100
381.0,386.0,5000,100,13.399999543596326,6.335600640503833e-10,79.9136,,mixed,density-100
386.0,391.0,5000,100,13.400000167177105,6.760766961035439e-10,79.7672,,mixed,density-100
391.0,396.0,5000,100,13.400000196920656,6.511094675376578e-10,79.488,,mixed,density-100
396.0,401.0,5000,100,13.400000489277314,6.294210740854505e-10,79.1136,,mixed,density-100
401.0,406.0,5000,100,13.400000070863848,6.642531910108896e-10,78.888,,mixed,density-100
406.0,411.0,5000,100,13.399999923705586,6.642247494993596e-10,78.3736,,mixed,density-100
411.0,416.0,5000,100,13.400000080699561,6.507071035794514e-10,78.7168,,mixed,density-100
416.0,421.0,5000,100,13.40000059662864,6.589162635209512e-10,78.8376,,mixed,density-100
421.0,426.0,5000,100,13.399999852480853,6.496462858997253e-10,79.0024,,mixed,density-100
426.0,431.0,5000,100,13.40000032482974,6.628130932262499e-10,79.152,,mixed,density-100
431.0,436.0,5000,100,13.400000284079095,6.527924476078108e-10,78.7344,,mixed,density-100
436.0,441.0,5000,100,13.399999615921702,6.529992146600515e-10,78.7864,,mixed,density-100
441.0,446.0,5000,100,13.400000345996709,6.578293564821821e-10,78.508,,mixed,density-100
446.0,451.0,5000,100,13.400000087467935,6.609590552087426e-10,77.9072,,mixed,density-100
451.0,456.0,5000,100,13.400000022047339,6.282613649365575e-10,77.8648,,mixed,density-100
456.0,461.0,5000,100,13.400000191096938,6.511504120717675e-10,77.9224,,mixed,density-100
461.0,466.0,5000,100,13.399999615759711,6.29787093811077e-10,77.7024,,mixed,density-100
466.0,471.0,5000,100,13.400000254431692,6.445544776855133e-10,77.3664,,mixed,density-100
471.0,476.0,5000,100,13.399999455864506,6.473435236791502e-10,77.352,,mixed,density-100
476.0,481.0,5000,100,13.399999480707976,6.452354542598649e-10,77.2848,,mixed,density-100
481.0,486.0,5000,100,13.399999519743485,6.470337360970305e-10,76.988,,mixed,density-100
486.0,491.0,5000,100,13.39999959501455,6.56811866667411e-10,77.0368,,mixed,density-100
491.0,496.0,5000,100,13.399999610589619,6.33858597729302e-10,77.1384,,mixed,density-100
496.0,501.0,5000,100,13.399999951395474,6.519487449319544e-10,77.0144,,mixed,density-100
501.0,506.0,5000,100,13.399999889064338,6.35944257277705e-10,77.0944,,mixed,density-100
506.0,511.0,5000,100,13.399999978680743,6.475304414150817e-10,77.2128,,mixed,density-100
511.0,516.0,5000,100,13.400000171207072,6.462221682778794e-10,77.4872,,mixed,density-100
516.0,521.0,5000,100,13.400000646054826,6.620675707926547e-10,77.6512,,mixed,density-100
521.0,526.0,5000,100,13.400000611568204,6.647637085829668e-10,78.1504,,mixed,density-100
526.0,531.0,5000,100,13.400000169948587,6.46832320836482e-10,77.7584,,mixed,density-100
531.0,536.0,5000,100,13.399999968714418,6.286590673910594e-10,77.1816,,mixed,density-100
536.0,541.0,5000,100,13.399999946480076,6.628313142500365e-10,77.0488,,mixed,density-100
541.0,546.0,5000,100,13.40000020035411,6.549667414006545e-10,76.8072,,mixed,density-100
546.0,551.0,5000,100,13.400000278308388,6.590184511247065e-10,76.7056,,mixed,density-100
551.0,556.0,5000,100,13.399999736843531,6.460161248385561e-10,76.6216,,mixed,density-100
556.0,561.0,5000,100,13.400000118096989,6.334108316554815e-10,76.6432,,mixed,density-100
561.0,566.0,5000,100,13.399999267528656,6.526274221275344e-10,76.5168,,mixed,density-100
566.0,571.0,5000,100,13.399999670113822,6.465648631544724e-10,76.2336,,mixed,density-100
571.0,576.0,5000,100,13.400000199369089,6.513356086829428e-10,76.0192,,mixed,density-100
576.0,581.0,5000,100,13.400000071839541,6.551796974580803e-10,76.2664,,mixed,density-100
581.0,586.0,5000,100,13.399999923297152,6.465550323308759e-10,76.5864,,mixed,density-100
586.0,591.0,5000,100,13.400000180373038,6.53499746014991e-10,76.532,,mixed,density-100
591.0,596.0,5000,100,13.399999610648573,6.546587855779829e-10,76.5992,,mixed,density-100
596.0,601.0,5000,100,13.399999653104535,6.519507581437719e-10,76.6776,,mixed,density-100
601.0,606.0,5000,100,13.399999650398703,6.680813025802557e-10,76.3888,,mixed,density-100
606.0,611.0,5000,100,13.400000565681834,6.674067413698997e-10,76.0736,,mixed,density-100
611.0,616.0,5000,100,13.400000529530406,6.559156930846901e-10,75.9568,,mixed,density-100
616.0,621.0,5000,100,13.399999849673538,6.396643399977119e-10,75.7888,,mixed,density-100
621.0,626.0,5000,100,13.400000527426126,6.443610822982189e-10,75.5688,,mixed,density-100
626.0,631.0,5000,100,13.400000150632527,6.613215528112519e-10,75.128,,mixed,density-100
631.0,636.0,5000,100,13.399999869169868,6.477026198499271e-10,75.42,,mixed,density-100
636.0,641.0,5000,100,13.39999985883843,6.466598483463938e-10,75.7496,,mixed,density-100
641.0,646.0,5000,100,13.399999565536284,6.346111007974002e-10,75.8,,mixed,density-100
646.0,651.0,5000,100,13.400000259527975,6.451837185990903e-10,75.5728,,mixed,density-100
651.0,656.0,5000,100,13.399999571604782,6.690044833388068e-10,75.9376,,mixed,density-100
656.0,661.0,5000,100,13.400000242995517,6.582342706903861e-10,75.9448,,mixed,density-100
661.0,666.0,5000,100,13.399999957319139,6.589942604401889e-10,75.6408,,mixed,density-100
666.0,671.0,5000,100,13.400000419448258,6.487064353313457e-10,75.54,,mixed,density-100
671.0,676.0,5000,100,13.39999990878763,6.465684037175765e-10,75.16,,mixed,density-100
676.0,681.0,5000,100,13.400000045111703,6.442285302652413e-10,75.0632,,mixed,density-100
681.0,686.0,5000,100,13.399999749567092,6.504659793024424e-10,75.0752,,mixed,density-100
686.0,691.0,5000,100,13.399999817806115,6.524608968501779e-10,75.0992,,mixed,density-100
691.0,696.0,5000,100,13.40000016127575,6.381478511645043e-10,75.244,,mixed,density-100
696.0,701.0,5000,100,13.40000036632676,6.533548445764427e-10,75.0072,,mixed,density-100
701.0,706.0,5000,100,13.399999716477126,6.270125119518171e-10,75.044,,mixed,density-100
706.0,711.0,5000,100,13.400000527372582,6.362843635894683e-10,74.7632,,mixed,density-100
711.0,716.0,5000,100,13.399999883815896,6.647588673628971e-10,74.6112,,mixed,density-100
716.0,721.0,5000,100,13.39999993313149,6.5570597184305e-10,74.5984,,mixed,density-100
721.0,726.0,5000,100,13.400000196581377,6.444585717319991e-10,74.7888,,mixed,density-100
726.0,731.0,5000,100,13.399999794904593,6.600236548363977e-10,74.708,,mixed,density-100
731.0,736.0,5000,100,13.399999697219494,6.508888984487812e-10,74.8248,,mixed,density-100
736.0,741.0,5000,100,13.399999829373515,6.592160303222656e-10,74.828,,mixed,density-100
741.0,746.0,5000,100,13.39999911663505,6.565832445125251e-10,74.6848,,mixed,density-100
746.0,751.0,5000,100,13.400000090359189,6.452095665130937e-10,74.4048,,mixed,density-100
751.0,756.0,5000,100,13.399999676748552,6.441407066985218e-10,74.1952,,mixed,density-100
756.0,761.0,5000,100,13.400000027509133,6.575718942211112e-10,73.9616,,mixed,density-100
761.0,766.0,5000,100,13.39999987282947,6.528196224194674e-10,74.0544,,mixed,density-100
766.0,771.0,5000,100,13.399999847295321,6.495038176048048e-10,74.1456,,mixed,density-100
771.0,776.0,5000,100,13.40000028143418,6.445052327930566e-10,74.1144,,mixed,density-100
776.0,781.0,5000,100,13.400000560892062,6.522032727315754e-10,73.9536,,mixed,density-100
781.0,786.0,5000,100,13.400000335810057,6.454200224481894e-10,74.0352,,mixed,density-100
786.0,791.0,5000,100,13.399999935921613,6.477009503592018e-10,74.3328,,mixed,density-100
791.0,796.0,5000,100,13.400000216671437,6.507336332235376e-10,74.1112,,mixed,density-100
796.0,801.0,5000,100,13.399999474153766,6.435502029505178e-10,74.1376,,mixed,density-100
801.0,806.0,5000,100,13.400000147826857,6.57886715597252e-10,74.4144,,mixed,density-100
806.0,811.0,5000,100,13.399999763507658,6.411488736309073e-10,74.0176,,mixed,density-100
811.0,816.0,5000,100,13.400000947168929,6.396800437162264e-10,73.9888,,mixed,density-100
816.0,821.0,5000,100,13.400000171104907,6.61263218733863e-10,73.8752,,mixed,density-100
821.0,826.0,5000,100,13.400000027409742,6.352750761911488e-10,74.1456,,mixed,density-100
826.0,831.0,5000,100,13.400000182513608,6.5031161153198e-10,74.26,,mixed,density-100
831.0,836.0,5000,100,13.400000015469343,6.429967591651293e-10,74.4352,,mixed,density-100
836.0,841.0,5000,100,13.400000072411716,6.556261111526608e-10,74.1408,,mixed,density-100
841.0,846.0,5000,100,13.399999364152205,6.606325844193569e-10,73.968,,mixed,density-100
846.0,851.0,5000,100,13.400000001890142,6.539081341792116e-10,73.4856,,mixed,density-100
851.0,856.0,5000,100,13.399999849314888,6.447705482903613e-10,73.3648,,mixed,density-100
856.0,861.0,5000,100,13.399999416663329,6.489448924014715e-10,73.1912,,mixed,density-100
861.0,866.0,5000,100,13.400000362408063,6.434127238420585e-10,73.1728,,mixed,density-100
866.0,871.0,5000,100,13.400000201044959,6.404445747574936e-10,73.1304,,mixed,density-100
871.0,876.0,5000,100,13.400000023567507,6.459484906073612e-10,72.9136,,mixed,density-100
876.0,881.0,5000,100,13.400000287263026,6.492308073671898e-10,73.0376,,mixed,density-100
881.0,886.0,5000,100,13.400000069108085,6.48848299198882e-10,73.1016,,mixed,density-100
886.0,891.0,5000,100,13.39999998176019,6.570506654047803e-10,72.9208,,mixed,density-100
891.0,896.0,5000,100,13.400000234080728,6.615907777034303e-10,72.6544,,mixed,density-100
896.0,901.0,4000,100,13.400000107020457,6.631777276985686e-10,72.398,,mixed,density-100
1.0,6.0,7499,150,13.400000310750123,6.478708726335164e-10,125.80928247532675,,mixed,density-150
6.0,11.0,7500,150,13.399999955980242,6.534916644557074e-10,125.45973333333333,,mixed,density-150
11.0,16.0,7500,150,13.399999917580994,6.41931467928849e-10,125.47733333333333,,mixed,density-150
16.0,21.0,7500,150,13.40000036520533,6.380313882214583e-10,125.78453333333333,,mixed,density-150
21.0,26.0,7500,150,13.400000111128623,6.54578340460862e-10,125.52586666666667,,mixed,density-150
26.0,31.0,7500,150,13.400000312235154,6.529008337573815e-10,125.4304,,mixed,density-150
31.0,36.0,7500,150,13.399999768466875,6.585443600476804e-10,125.49173333333333,,mixed,density-150
36.0,41.0,7500,150,13.399999534228181,6.663453855127891e-10,125.7264,,mixed,density-150
41.0,46.0,7500,150,13.400000081857128,6.540694827119872e-10,125.6928,,mixed,density-150
46.0,51.0,7500,150,13.399999903986322,6.463624276045803e-10,125.5504,,mixed,density-150
51.0,56.0,7500,150,13.399999852663727,6.425381550419359e-10,125.07413333333334,,mixed,density-150
56.0,61.0,7500,150,13.400000348322111,6.500954957378772e-10,124.50826666666667,,mixed,density-150
61.0,66.0,7500,150,13.399999447719964,6.558397495453004e-10,124.5248,,mixed,density-150
66.0,71.0,7500,150,13.399999842579462,6.434338497082249e-10,124.38026666666667,,mixed,density-150
71.0,76.0,7500,150,13.400000544201866,6.538270421153584e-10,124.32106666666667,,mixed,density-150
76.0,81.0,7500,150,13.39999982831468,6.488307321558141e-10,124.39946666666667,,mixed,density-150
81.0,86.0,7500,150,13.40000020180066,6.550881979651308e-10,124.00373333333333,,mixed,density-150
86.0,91.0,7500,150,13.399999743197995,6.599161490521933e-10,124.02613333333333,,mixed,density-150
91.0,96.0,7500,150,13.39999997635222,6.635979709979589e-10,124.3168,,mixed,density-150
96.0,101.0,7500,150,13.400000153865165,6.411887332704453e-10,124.88746666666667,,mixed,density-150
101.0,106.0,7500,150,13.399999628143007,6.386034228506895e-10,124.76853333333334,,mixed,density-150
106.0,111.0,7500,150,13.400000354879033,6.399699957924544e-10,124.488,,mixed,density-150
111.0,116.0,7500,150,13.399999822711218,6.40393107147685e-10,124.2704,,mixed,density-150
116.0,121.0,7500,150,13.40000009619592,6.473710271341164e-10,124.8256,,mixed,density-150
121.0,126.0,7500,150,13.399999858268975,6.432476374695654e-10,124.92213333333333,,mixed,density-150
126.0,131.0,7500,150,13.399999479771187,6.533498115245279e-10,124.9696,,mixed,density-150
131.0,136.0,7500,150,13.399999889341393,6.449020345296748e-10,124.93226666666666,,mixed,density-150
136.0,141.0,7500,150,13.400000485963986,6.617451221780325e-10,124.77493333333334,,mixed,density-150
141.0,146.0,7500,150,13.400000102936557,6.652522536603886e-10,124.4832,,mixed,density-150
146.0,151.0,7500,150,13.399999944318399,6.555652669892194e-10,123.96426666666666,,mixed,density-150
151.0,156.0,7500,150,13.400000609809307,6.575041786508013e-10,123.81653333333334,,mixed,density-150
156.0,161.0,7500,150,13.400000213380421,6.552131735646872e-10,123.9968,,mixed,density-150
161.0,166.0,7500,150,13.399999885335898,6.53795674495289e-10,124.43093333333333,,mixed,density-150
166.0,171.0,7500,150,13.39999983986317,6.466879957685295e-10,124.76373333333333,,mixed,density-150
171.0,176.0,7500,150,13.400000050664355,6.544230807792244e-10,124.59786666666666,,mixed,density-150
176.0,181.0,7500,150,13.400000124815632,6.534152332753072e-10,124.17386666666667,,mixed,density-150
181.0,186.0,7500,150,13.399999792219598,6.420912822503675e-10,124.1984,,mixed,density-150
186.0,191.0,7500,150,13.399999975640764,6.409282903740178e-10,124.44693333333333,,mixed,density-150
191.0,196.0,7500,150,13.400000034612642,6.551243083094341e-10,124.43893333333334,,mixed,density-150
196.0,201.0,7500,150,13.399999891491168,6.485210250421505e-10,123.96853333333334,,mixed,density-150
201.0,206.0,7500,150,13.400000261758208,6.552896839921733e-10,123.80533333333334,,mixed,density-150
206.0,211.0,7500,150,13.400000195530433,6.62507718688689e-10,122.91093333333333,,mixed,density-150
211.0,216.0,7500,150,13.400000258530675,6.519543175080021e-10,122.77173333333333,,mixed,density-150
216.0,221.0,7500,150,13.40000028804347,6.504652255346458e-10,122.60106666666667,,mixed,density-150
221.0,226.0,7500,150,13.399999833817823,6.536620751491896e-10,123.31786666666666,,mixed,density-150
226.0,231.0,7500,150,13.399999565783892,6.437922735536697e-10,123.36746666666667,,mixed,density-150
231.0,236.0,7500,150,13.400000150179263,6.492921234739891e-10,123.06506666666667,,mixed,density-150
236.0,241.0,7500,150,13.399999886477907,6.465485513699065e-10,122.37386666666667,,mixed,density-150
241.0,246.0,7500,150,13.399999758960933,6.535849425604516e-10,121.95733333333334,,mixed,density-150
246.0,251.0,7500,150,13.399999395742373,6.487949512143034e-10,121.46773333333333,,mixed,density-150
251.0,256.0,7500,150,13.400000115571402,6.386113256108702e-10,121.0224,,mixed,density-150
256.0,261.0,7500,150,13.4000001445299,6.542524485974762e-10,120.71146666666667,,mixed,density-150
261.0,266.0,7500,150,13.399999963600328,6.486458196775054e-10,120.4224,,mixed,density-150
266.0,271.0,7500,150,13.40000004572272,6.462272900969929e-10,119.8832,,mixed,density-150
271.0,276.0,7500,150,13.4000001655289,6.617893262967735e-10,119.72533333333334,,mixed,density-150
276.0,281.0,7500,150,13.400000456038043,6.481987918986638e-10,119.56693333333334,,mixed,density-150
281.0,286.0,7500,150,13.40000000601888,6.549965974460212e-10,119.36853333333333,,mixed,density-150
286.0,291.0,7500,150,13.400000019775025,6.62063730597116e-10,119.25226666666667,,mixed,density-150
291.0,296.0,7500,150,13.40000001047434,6.407506259039999e-10,118.97706666666667,,mixed,density-150
296.0,301.0,7500,150,13.399999988400344,6.555425968903415e-10,118.58346666666667,,mixed,density-150
301.0,306.0,7500,150,13.400000659375984,6.556529316712159e-10,118.3024,,mixed,density-150
306.0,311.0,7500,150,13.400000101319964,6.466042869669774e-10,118.5936,,mixed,density-150
311.0,316.0,7500,150,13.39999954584689,6.610668245834455e-10,118.5664,,mixed,density-150
316.0,321.0,7500,150,13.400000382170447,6.478448532388725e-10,118.74986666666666,,mixed,density-150
321.0,326.0,7500,150,13.400000073250308,6.302298973636794e-10,118.77013333333333,,mixed,density-150
326.0,331.0,7500,150,13.400000112313714,6.436486934632163e-10,118.31733333333334,,mixed,density-150
331.0,336.0,7500,150,13.399999969775369,6.548315922493568e-10,118.19626666666667,,mixed,density-150
336.0,341.0,7500,150,13.399999902036635,6.418968027751173e-10,118.3232,,mixed,density-150
341.0,346.0,7500,150,13.400000243834107,6.40796131401774e-10,118.24586666666667,,mixed,density-150
346.0,351.0,7500,150,13.400000108038359,6.544577001064126e-10,118.30506666666666,,mixed,density-150
351.0,356.0,7500,150,13.399999506476513,6.460541546990424e-10,117.98933333333333,,mixed,density-150
356.0,361.0,7500,150,13.400000546952299,6.564643040679278e-10,117.776,,mixed,density-150
361.0,366.0,7500,150,13.400000248258214,6.541882634811724e-10,117.12373333333333,,mixed,density-150
366.0,371.0,7500,150,13.399999679065715,6.438957855941658e-10,116.528,,mixed,density-150
371.0,376.0,7500,150,13.400000059298204,6.47716604056854e-10,116.10133333333333,,mixed,density-150
376.0,381.0,7500,150,13.400000203589942,6.541363278974046e-10,116.4864,,mixed,density-150
381.0,386.0,7500,150,13.399999642986602,6.405802332174738e-10,116.4144,,mixed,density-150
386.0,391.0,7500,150,13.399999943215999,6.705538551394652e-10,115.9184,,mixed,density-150
391.0,396.0,7500,150,13.400000043321892,6.536109279778404e-10,115.2304,,mixed,density-150
396.0,401.0,7500,150,13.400000487210573,6.320823534856691e-10,114.92853333333333,,mixed,density-150
401.0,406.0,7500,150,13.400000048575542,6.596188645877877e-10,114.54506666666667,,mixed,density-150
406.0,411.0,7500,150,13.399999813371268,6.592441481506813e-10,114.12853333333334,,mixed,density-150
411.0,416.0,7500,150,13.399999882536761,6.512984482555005e-10,113.9824,,mixed,density-150
416.0,421.0,7500,150,13.400000765175076,6.638781372431988e-10,114.224,,mixed,density-150
421.0,426.0,7500,150,13.399999671378358,6.494666174614341e-10,114.14613333333334,,mixed,density-150
426.0,431.0,7500,150,13.400000371675935,6.540093653039995e-10,114.38773333333333,,mixed,density-150
431.0,436.0,7500,150,13.400000053245797,6.535088114711106e-10,114.21333333333334,,mixed,density-150
436.0,441.0,7500,150,13.399999937048296,6.455216623872169e-10,113.75946666666667,,mixed,density-150
441.0,446.0,7500,150,13.400000497825895,6.59151679907356e-10,113.6608,,mixed,density-150
446.0,451.0,7500,150,13.39999984266695,6.558679617273938e-10,113.49333333333334,,mixed,density-150
451.0,456.0,7500,150,13.399999995794822,6.366199363617669e-10,113.0832,,mixed,density-150
456.0,461.0,7500,150,13.400000426645946,6.465602010397078e-10,112.92586666666666,,mixed,density-150
461.0,466.0,7500,150,13.399999715405807,6.3585281911492e-10,112.2608,,mixed,density-150
466.0,471.0,7500,150,13.400000348497766,6.385601130255447e-10,112.1168,,mixed,density-150
471.0,476.0,7500,150,13.399999274057048,6.504602245553774e-10,112.09813333333334,,mixed,density-150
476.0,481.0,7500,150,13.399999481103745,6.527439907289138e-10,111.00213333333333,,mixed,density-150
481.0,486.0,7500,150,13.399999744427255,6.488875166570436e-10,111.14506666666666,,mixed,density-150
486.0,491.0,7500,150,13.39999946795302,6.549623902065374e-10,111.38666666666667,,mixed,density-150
491.0,496.0,7500,150,13.399999450754006,6.468487893167371e-10,111.46346666666666,,mixed,density-150
496.0,501.0,7500,150,13.400000142558598,6.478462054842831e-10,111.37546666666667,,mixed,density-150
501.0,506.0,7500,150,13.399999677767134,6.483773809452518e-10,110.8208,,mixed,density-150
506.0,511.0,7500,150,13.399999972042112,6.471764367571749e-10,110.87893333333334,,mixed,density-150
511.0,516.0,7500,150,13.40000028962217,6.46420467411197e-10,110.96533333333333,,mixed,density-150
516.0,521.0,7500,150,13.400000492757743,6.579151370071824e-10,111.4736,,mixed,density-150
521.0,526.0,7500,150,13.400000456850249,6.645754484425381e-10,111.58826666666667,,mixed,density-150
526.0,531.0,7500,150,13.400000330150577,6.48143844460825e-10,111.1104,,mixed,density-150
531.0,536.0,7500,150,13.400000054726851,6.342180347598198e-10,110.62026666666667,,mixed,density-150
536.0,541.0,7500,150,13.399999813007636,6.539251055964123e-10,110.26346666666667,,mixed,density-150
541.0,546.0,7500,150,13.400000154164704,6.466841006507686e-10,110.06986666666667,,mixed,density-150
546.0,551.0,7500,150,13.400000225157505,6.615883047203953e-10,109.8016,,mixed,density-150
551.0,556.0,7500,150,13.400000053723764,6.523411410151843e-10,109.66186666666667,,mixed,density-150
556.0,561.0,7500,150,13.40000010416261,6.398868543483012e-10,109.75146666666667,,mixed,density-150
561.0,566.0,7500,150,13.399999267566185,6.487491676077183e-10,109.84533333333333,,mixed,density-150
566.0,571.0,7500,150,13.399999595671414,6.495954131247891e-10,109.72,,mixed,density-150
571.0,576.0,7500,150,13.400000087468412,6.529520530232029e-10,109.56106666666666,,mixed,density-150
576.0,581.0,7500,150,13.40000004458435,6.604996137628567e-10,109.63093333333333,,mixed,density-150
581.0,586.0,7500,150,13.400000120417122,6.592784701606202e-10,109.8864,,mixed,density-150
586.0,591.0,7500,150,13.400000176531066,6.569162495547702e-10,109.67093333333334,,mixed,density-150
591.0,596.0,7500,150,13.39999966883392,6.581381374197619e-10,109.44213333333333,,mixed,density-150
596.0,601.0,7500,150,13.399999981302356,6.490420144981025e-10,109.0672,,mixed,density-150
601.0,606.0,7500,150,13.399999572759802,6.605736992671481e-10,108.86346666666667,,mixed,density-150
606.0,611.0,7500,150,13.400000229419513,6.639276144072234e-10,108.4432,,mixed,density-150
611.0,616.0,7500,150,13.40000035025609,6.535022521840587e-10,108.0928,,mixed,density-150
616.0,621.0,7500,150,13.399999982976464,6.455753135161459e-10,107.5904,,mixed,density-150
621.0,626.0,7500,150,13.400000454775267,6.507840169194302e-10,107.568,,mixed,density-150
626.0,631.0,7500,150,13.399999810077405,6.612411957050564e-10,107.61333333333333,,mixed,density-150
631.0,636.0,7500,150,13.399999813478747,6.483894768540023e-10,107.96586666666667,,mixed,density-150
636.0,641.0,7500,150,13.39999972333037,6.474285576255289e-10,107.98773333333334,,mixed,density-150
641.0,646.0,7500,150,13.40000001053347,6.405855994697813e-10,107.53173333333334,,mixed,density-150
646.0,651.0,7500,150,13.400000262413043,6.496587204184117e-10,107.01706666666666,,mixed,density-150
651.0,656.0,7500,150,13.399999820131486,6.62222741347251e-10,107.37013333333333,,mixed,density-150
656.0,661.0,7500,150,13.40000021629077,6.614113215611857e-10,107.55733333333333,,mixed,density-150
661.0,666.0,7500,150,13.39999999756581,6.638095277880573e-10,107.2944,,mixed,density-150
666.0,671.0,7500,150,13.400000482266497,6.414402471687595e-10,106.68586666666667,,mixed,density-150
671.0,676.0,7500,150,13.399999633707514,6.521115152060253e-10,106.30933333333333,,mixed,density-150
676.0,681.0,7500,150,13.399999972208098,6.38972728473653e-10,106.2112,,mixed,density-150
681.0,686.0,7500,150,13.399999715252552,6.467404958449707e-10,106.24266666666666,,mixed,density-150
686.0,691.0,7500,150,13.399999763110916,6.563657538368932e-10,106.03573333333334,,mixed,density-150
691.0,696.0,7500,150,13.400000390596423,6.543691811095076e-10,106.20586666666667,,mixed,density-150
696.0,701.0,7500,150,13.400000154573707,6.484215800158375e-10,106.31626666666666,,mixed,density-150
701.0,706.0,7500,150,13.399999984381273,6.341476091472597e-10,106.15626666666667,,mixed,density-150
706.0,711.0,7500,150,13.400000123381774,6.416489920334983e-10,105.95573333333333,,mixed,density-150
711.0,716.0,7500,150,13.399999956269697,6.547622062577381e-10,106.096,,mixed,density-150
716.0,721.0,7500,150,13.400000185219277,6.56175444382835e-10,106.08,,mixed,density-150
721.0,726.0,7500,150,13.399999985924083,6.435706904768489e-10,105.8416,,mixed,density-150
726.0,731.0,7500,150,13.399999885269429,6.639781009841396e-10,105.98666666666666,,mixed,density-150
731.0,736.0,7500,150,13.39999995751342,6.524920014472238e-10,105.82133333333333,,mixed,density-150
736.0,741.0,7500,150,13.400000000762741,6.627182611177982e-10,105.52213333333333,,mixed,density-150
741.0,746.0,7500,150,13.399999463799507,6.634403313044813e-10,105.47413333333333,,mixed,density-150
746.0,751.0,7500,150,13.400000167436586,6.536305254618088e-10,105.70186666666666,,mixed,density-150
